Title,Source,Content,Result
🚨 #فوری🔥 واریز ماهانه ۱ میلیون تومان کالابرگ به ازای هر نفر🔹 حذف ارز ترجیحی از واردات و پرد [...],"شبکه خبری خوزستان

ارتباط با ما👇
@havaaye
رزرو آگهی و تبلیغات👇
@khz_34",🚨 #فوری 🔥 واریز ماهانه ۱ میلیون تومان کالابرگ به ازای هر نفر 🔹 حذف ارز ترجیحی از واردات و پرداخت مستقیم یارانه به خانوارها با هدف ثبات قیمت کالاهای اساسی و حفظ قدرت خرید مردم 🔹 پرداخت یارانه به‌صورت اعتبار کالابرگ 🔹 اعتبار ماهانه: ۱ میلیون تومان به ازای هر نفر 🔹 مرحله اول: واریز ۴ میلیون تومان برای هر نفر به کارت سرپرست خانوار 🔹 امکان خرید تا ۲۰ روز؛ اعتبار مصرف‌نشده به ماه بعد منتقل می‌شود 🔹 خرید از بیش از ۲۶۸ هزار فروشگاه در سراسر کشور 🔹 قیمت‌ها طبق مصوبات ستاد تنظیم بازار تعیین می‌شود 🔹علاوه بر مشمولان قبلی، ۲۰ میلیون نفر به این طرح اضافه می‌شوند 🔹یارانه های نقدی و طرح یسنا و سوءتغذیه به قوت خود باقیست 📍 هدف نهایی: حذف رانت، کاهش نوسان قیمت و رساندن یارانه به مصرف‌کننده واقعی/صداوسیما ‌‌‌‌#اطلاع_رسانی_کنید ✅ اخبار  تعطیلی مدارس و‌ادارات و دانشگاه های خوزستان را دنبال کنید👇 https://t.me/khozkhabar https://t.me/khozkhabar,"1. موضوع: شهری
2. اولویت: Medium
3. اقدام: اطلاع‌رسانی درباره واریز کالابرگ و نحوه استفاده از آن به شهروندان.
4. محله: نامشخص
"
[Photo] #فوری🔥شاخص آلودگی هوای اهواز در مرز #خطرناک و در وضعیت #بنفش قرار گرفت#اطلاع_رسانی_کن [...],"شبکه خبری خوزستان

ارتباط با ما👇
@havaaye
رزرو آگهی و تبلیغات👇
@khz_34",#فوری 🔥شاخص آلودگی هوای اهواز در مرز #خطرناک و در وضعیت #بنفش قرار گرفت #اطلاع_رسانی_کنید ✅ اخبار  تعطیلی مدارس و‌ادارات و دانشگاه های خوزستان را دنبال کنید👇 https://t.me/khozkhabar https://t.me/khozkhabar,"
1. موضوع: محیط زیست
2. اولویت: High
3. اقدام: اطلاع‌رسانی درباره وضعیت آلودگی هوا و احتمال تعطیلی مدارس و ادارات.
4. محله: نامشخص"
#فوری 🔥آلودگی هوای ماهشهر در وضعیت #بنفش و خطرناک قرار گرفت#اطلاع_رسانی_کنید ✅ اخبار  تعطیلی [...],"شبکه خبری خوزستان

ارتباط با ما👇
@havaaye
رزرو آگهی و تبلیغات👇
@khz_34",#فوری 🔥آلودگی هوای ماهشهر در وضعیت #بنفش و خطرناک قرار گرفت #اطلاع_رسانی_کنید ✅ اخبار  تعطیلی مدارس و‌ادارات و دانشگاه های خوزستان را دنبال کنید👇 https://t.me/khozkhabar https://t.me/khozkhabar,"1. موضوع: محیط زیست
2. اولویت: High
3. اقدام: اطلاع‌رسانی در خصوص وضعیت خطرناک آلودگی هوا و احتمال تعطیلی مدارس و ادارات.
4. محله: نامشخص
"
👑 ملّی گلد داره به همه از ۱۰ سوت تا ۱ گرم طلای رایگان میده به مناسب روز پدرفقط کافیه ثبت‌نام  [...],"شبکه خبری خوزستان

ارتباط با ما👇
@havaaye
رزرو آگهی و تبلیغات👇
@khz_34",👑 ملّی گلد داره به همه از ۱۰ سوت تا ۱ گرم طلای رایگان میده به مناسب روز پدر فقط کافیه ثبت‌نام کنید 🔸نکته : هم میتونید نقد برداشت کنید هم بذارید بمونه طلا رشد کرد سود کنید😍 برای دریافت سهم طلای خودتون، از لینک زیر ثبت‌نام کنید 👇👇 https://melligold.com/pwa/account/?ref=MGzg5gYdD7H3 ⭕️مهلت ثبت نام تا ۱۳ دیماه می باشد⏏️ دوستان همه ثبت نام کنید و هدیه بگیرید👆 معتبر هست، حتما استفاده کنید تا دیر نشده,"1. موضوع: متفرقه
2. اولویت: Low
3. اقدام: اطلاع‌رسانی درباره یک کمپین تبلیغاتی و اهدای جایزه.
4. محله: نامشخص
"
#فوری🔷قابل توجه دانشجویان🔥 دانشگاه های علوم پزشکی اهواز و علوم پزشکی شوشتر در روز یکشنبه تعط [...],"شبکه خبری خوزستان

ارتباط با ما👇
@havaaye
رزرو آگهی و تبلیغات👇
@khz_34",#فوری 🔷قابل توجه دانشجویان 🔥 دانشگاه های علوم پزشکی اهواز و علوم پزشکی شوشتر در روز یکشنبه تعطیل و کلاس های درس بصورت غیر حضوری برگزار می گردد. #اطلاع_رسانی_کنید ✅ اخبار  تعطیلی مدارس و‌ادارات و دانشگاه های خوزستان را دنبال کنید👇 https://t.me/khozkhabar https://t.me/khozkhabar,"1. موضوع: شهری
2. اولویت: Medium
3. اقدام: دانشگاه‌های علوم پزشکی اهواز و شوشتر روز یکشنبه تعطیل و کلاس‌ها غیرحضوری خواهند بود.
4. محله: نامشخص
"
[Photo] 🔥 #هم_اکنون | شاخص آلودگی هوا ایستگاه‌های اهواز#اطلاع_رسانی_کنید ✅ اخبار  تعطیلی مدا [...],"شبکه خبری خوزستان

ارتباط با ما👇
@havaaye
رزرو آگهی و تبلیغات👇
@khz_34",🔥 #هم_اکنون | شاخص آلودگی هوا ایستگاه‌های اهواز #اطلاع_رسانی_کنید ✅ اخبار  تعطیلی مدارس و‌ادارات و دانشگاه های خوزستان را دنبال کنید👇 https://t.me/khozkhabar https://t.me/khozkhabar,"1. موضوع: محیط زیست
2. اولویت: High
3. اقدام: اطلاع‌رسانی در خصوص شاخص آلودگی هوا و احتمال تعطیلی مدارس و ادارات خوزستان.
4. محله: نامشخص
"
🔥عجیب و باورنکردنی!,"شبکه خبری خوزستان

ارتباط با ما👇
@havaaye
رزرو آگهی و تبلیغات👇
@khz_34",🔥عجیب و باورنکردنی! 🔹شاخص آلودگی ظرف ۳۰ دقیقه ای از وضعیت بنفش  به وضعیت نارنجی رسید!! یعنی کار کدوم باده...🫠 #اطلاع_رسانی_کنید ✅ اخبار  تعطیلی مدارس و‌ادارات و دانشگاه های خوزستان را دنبال کنید👇 https://t.me/khozkhabar https://t.me/khozkhabar,"1. موضوع: محیط زیست
2. اولویت: High
3. اقدام: اطلاع‌رسانی در خصوص احتمال تعطیلی مدارس و ادارات خوزستان به دلیل آلودگی هوا.
4. محله: نامشخص
"
🚨#فوری_مهم🔥مدارس سراسر استان فردا دایر میباشد🔹پیرو سوالات مکرر مخاطبین عزیز؛ به اطلاع می رس [...],"شبکه خبری خوزستان

ارتباط با ما👇
@havaaye
رزرو آگهی و تبلیغات👇
@khz_34",🚨#فوری_مهم 🔥مدارس سراسر استان فردا دایر میباشد 🔹پیرو سوالات مکرر مخاطبین عزیز؛ به اطلاع می رساند تا کنون هیچگونه اطلاعیه‌ای مبنی بر تعطیلی مدارس خوزستان در روز یکشنبه ۱۴ دیماه منتشر نشده است فلذا فعالیت کلیه مدارس استان طبق روال عادی دایر و برقرار میباشد. #اطلاع_رسانی_کنید اخبار تعطیلی مدارس و ادارات و دانشگاه های خوزستان را دنبال کنید👇 https://t.me/khozkhabar https://t.me/khozkhabar,"
1. موضوع: شهری
2. اولویت: Medium
3. اقدام: اطلاعیه دایر بودن مدارس در سراسر استان خوزستان در روز یکشنبه ۱۴ دیماه صادر شد.
4. محله: نامشخص"
#فوری_مهم 🔷قابل توجه دانشجویان🔥تاکنون اطلاعیه رسمی از سوی وزارت علوم مبنی بر تاخیر در برگزار [...],"شبکه خبری خوزستان

ارتباط با ما👇
@havaaye
رزرو آگهی و تبلیغات👇
@khz_34",#فوری_مهم 🔷قابل توجه دانشجویان 🔥تاکنون اطلاعیه رسمی از سوی وزارت علوم مبنی بر تاخیر در برگزاری امتحانات اعلام نشده است و خبرهای منتشر شده کذب می باشد. لذا امتحانات در تاریخ های از قبل اعلام شده برگزار می گردد. #اطلاع_رسانی_کنید ✅ اخبار  تعطیلی مدارس و‌ادارات و دانشگاه های خوزستان را دنبال کنید👇 https://t.me/khozkhabar https://t.me/khozkhabar,"
1. موضوع: شهری
2. اولویت: Medium
3. اقدام: اطلاعیه تکذیب تاخیر در برگزاری امتحانات دانشگاه‌ها صادر شد.
4. محله: نامشخص"
[Photo] 🌱هر روز خود را با بِسْمِ اللَّـهِ الرَّحْمَـٰنِ الرَّحِيمِ شروع کنید🗓 امروز یکشنبه🔹۱ [...],"شبکه خبری خوزستان

ارتباط با ما👇
@havaaye
رزرو آگهی و تبلیغات👇
@khz_34",🌱هر روز خود را با بِسْمِ اللَّـهِ الرَّحْمَـٰنِ الرَّحِيمِ شروع کنید 🗓 امروز یکشنبه 🔹۱۴ دی ۱۴۰۴  خورشیدی 🔹۱۴ رجب ۱۴۴۷   قمری 🔹4 ژانویه 2026  میلادی رویدادها: مناسبتی برای امروز ثبت نشده ذکر روز(۱۰۰ مرتبه): 📿یا ذَالجَلالِ وَ اْلاِکْرام - ای صاحب شکوه و بزرگواری اوقات شرعی به افق اهواز: 🔸اذان صبح:            05:50 🔸اذان ظهر:             12:20 🔸اذان مغرب:          17:45 🔸نیمه‌شب شرعی:   23:38 #تقویم_روز #اطلاع_رسانی_کنید ✅ اخبار  تعطیلی مدارس و‌ادارات و دانشگاه های خوزستان را دنبال کنید👇 https://t.me/khozkhabar https://t.me/khozkhabar,"1. موضوع: متفرقه
2. اولویت: Low
3. اقدام: اطلاع‌رسانی اوقات شرعی و رویدادهای روز به شهروندان اهوازی.
4. محله: نامشخص
"
[Photo] بعد غذا دوغ بخوریم یانه؟🔹️مصرف دوغ پس از غذا نه تنها جلوی جذب آهن را نمی‌گیرد بلکه تا [...],"شبکه خبری خوزستان

ارتباط با ما👇
@havaaye
رزرو آگهی و تبلیغات👇
@khz_34",بعد غذا دوغ بخوریم یانه؟ 🔹️مصرف دوغ پس از غذا نه تنها جلوی جذب آهن را نمی‌گیرد بلکه تا حدی میزان جذب آن را بالا می‌برد! اما اگر درغذایتان گوشت وجود دارد در مصرف دوغ زیاده روی نکنید. #سالم_بمانیم #اطلاع_رسانی_کنید ✅ اخبار  تعطیلی مدارس و‌ادارات و دانشگاه های خوزستان را دنبال کنید👇 https://t.me/khozkhabar https://t.me/khozkhabar,"
1. موضوع: سلامت
2. اولویت: Low
3. اقدام: مصرف متعادل دوغ همراه با غذا توصیه می‌شود، به خصوص اگر غذا حاوی گوشت نباشد.
4. محله: نامشخص"
[Photo] جو پایدار در اکثر مناطق کشور🔹امروز در برخی نقاط خراسان جنوبی، شمال خراسان شمالی و ارت [...],"شبکه خبری خوزستان

ارتباط با ما👇
@havaaye
رزرو آگهی و تبلیغات👇
@khz_34",جو پایدار در اکثر مناطق کشور 🔹امروز در برخی نقاط خراسان جنوبی، شمال خراسان شمالی و ارتفاعات کرمان بارش پراکنده رخ می دهد و در سایر مناطق کشور تا چهارشنبه جوی پایدار و در مناطق صنعتی و پرتردد شهری افزایش نسبی غلظت آلاینده های جوی و کاهش کیفیت هوا پیش بینی می شود. 🔹از امروز تا سه شنبه در نوار شمالی کشور افزایش محسوس دما رخ خواهد داد. 🔹از امروز تا دوشنبه در نوار مرزی غرب و بخش هایی از جنوب غرب و جنوب و همچنین امروز تا سه شنبه در شرق و جنوب شرق کشور، وزش باد شدید و در مناطق مستعد خیزش گرد و خاک پیش بینی می شود. #هواشناسی #اطلاع_رسانی_کنید ✅ اخبار  تعطیلی مدارس و‌ادارات و دانشگاه های خوزستان را دنبال کنید👇 https://t.me/khozkhabar https://t.me/khozkhabar,"
1. موضوع: محیط زیست
2. اولویت: Medium
3. اقدام: به شهروندان توصیه می‌شود در مناطق صنعتی و پرتردد از ماسک استفاده کنند.
4. محله: نامشخص"
